"NP Title ID","Title ID","Title","Region","Category","PS VR","PS4 Pro Enhanced","PS5 backward compatible","Date"
"CUSA00243_00","CUSA00243","Diablo III: Reaper of Souls – Ultimate Evil Edition","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.3032831Z"
"CUSA00245_00","CUSA00245","Hustle Kings™","EP","gd",1,1,"COMPATIBLE","2020-11-01T14:25:43.3075895Z"
"CUSA00246_00","CUSA00246","Backgammon Blitz","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3124231Z"
"CUSA00247_00","CUSA00247","Quickflix","EP","gde",0,0,"N/A","2020-11-01T14:25:43.3166476Z"
"CUSA00248_00","CUSA00248","Demand 5","EP","gde",0,0,"NOT_COMPATIBLE","2020-11-01T14:25:43.3213998Z"
"CUSA00249_00","CUSA00249","DC Universe Online","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3255197Z"
"CUSA00250_00","CUSA00250","Thief","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3302373Z"
"CUSA00251_00","CUSA00251","LEGO® MARVEL Super Heroes DEMO","UP","gd",0,0,"N/A","2020-11-01T14:25:43.3343733Z"
"CUSA00252_00","CUSA00252","Thief","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3390422Z"
"CUSA00253_00","CUSA00253","Blacklight: Retribution","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3437044Z"
"CUSA00254_00","CUSA00254","真・三國無双７ with 猛将伝","JP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.347847Z"
"CUSA00255_00","CUSA00255","信長の野望・創造","JP","gd",0,0,"COMPATIBLE","2020-11-05T12:59:48.3434604Z"
"CUSA00256_00","CUSA00256","PlayMemories Online","JA","gde",0,0,"N/A","2020-11-01T14:25:43.3566923Z"
"CUSA00257_00","CUSA00257","RIGS™ Mechanized Combat League","EP","gd",2,1,"BOOTABLE","2020-11-01T14:25:43.3613476Z"
"CUSA00258_00","CUSA00258","LEGO® MARVEL Super Heroes DEMO","EP","gd",0,0,"N/A","2020-11-01T14:25:43.3654257Z"
"CUSA00259_00","CUSA00259","Trials Fusion™","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.370084Z"
"CUSA00261_00","CUSA00261","Awesomenauts Assemble!","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3742254Z"
"CUSA00263_00","CUSA00263","inFAMOUS™ Second Son","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.3790559Z"
"CUSA00264_00","CUSA00264","EA SPORTS™ UFC®","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3832202Z"
"CUSA00265_00","CUSA00265","Minecraft","EP","gd",1,1,"COMPATIBLE","2020-11-01T14:25:43.3879606Z"
"CUSA00267_00","CUSA00267","Beyond: Two Souls™","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.3920603Z"
"CUSA00268_00","CUSA00268","IGN","EP","gde",0,0,"NOT_COMPATIBLE","2020-11-01T14:25:43.396922Z"
"CUSA00270_00","CUSA00270","TRANSFORMERS: Rise of the Dark Spark","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4010655Z"
"CUSA00271_00","CUSA00271","Putty Squad","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4058264Z"
"CUSA00272_00","CUSA00272","NBA","HA","gde",0,0,"NOT_COMPATIBLE","2020-11-01T14:25:43.409951Z"
"CUSA00273_00","CUSA00273","BBC News","EP","gde",0,0,"N/A","2020-11-01T14:25:43.4147013Z"
"CUSA00274_00","CUSA00274","Toki Tori 2+","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4188027Z"
"CUSA00275_00","CUSA00275","RESOGUN™","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.4235478Z"
"CUSA00276_00","CUSA00276","FIFA 14 DEMO","EP","gd",0,0,"N/A","2020-11-01T14:25:43.4276896Z"
"CUSA00277_00","CUSA00277","ホホクム™","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4325406Z"
"CUSA00278_00","CUSA00278","Now TV","EP","gde",0,0,"NOT_COMPATIBLE","2020-11-03T16:45:39.1099203Z"
"CUSA00279_00","CUSA00279","Filmo TV","EP","gde",0,0,"N/A","2020-11-01T14:25:43.4413218Z"
"CUSA00280_00","CUSA00280","MEO VideoClube","EP","gde",0,0,"N/A","2020-11-01T14:25:43.4460532Z"
"CUSA00281_00","CUSA00281","Filmbox Live","EP","gde",0,0,"N/A","2020-11-01T14:25:43.4501654Z"
"CUSA00282_00","CUSA00282","Daylight","UP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.4548919Z"
"CUSA00283_00","CUSA00283","Minecraft","JP","gd",1,1,"COMPATIBLE","2020-11-01T14:25:43.4589869Z"
"CUSA00284_00","CUSA00284","Rayman® Legends","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4637841Z"
"CUSA00285_00","CUSA00285","FINAL FANTASY XIV","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.4679075Z"
"CUSA00286_00","CUSA00286","Sniper Elite 3","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4726605Z"
"CUSA00287_00","CUSA00287","Daylight","EP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.4767552Z"
"CUSA00288_00","CUSA00288","FINAL FANTASY XIV","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.4815268Z"
"CUSA00291_00","CUSA00291","Pinball Arcade","UP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.4856177Z"
"CUSA00292_00","CUSA00292","Stealth Inc: Ultimate Edition","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4904779Z"
"CUSA00293_00","CUSA00293","The Swapper","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.4945605Z"
"CUSA00294_00","CUSA00294","GAME ONE","EP","gde",0,0,"NOT_COMPATIBLE","2020-11-01T14:25:43.49936Z"
"CUSA00296_00","CUSA00296","Stealth Inc: Ultimate Edition","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5034817Z"
"CUSA00299_00","CUSA00299","Bloodborne®","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5083873Z"
"CUSA00301_00","CUSA00301","FINAL FANTASY XIV","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.5125261Z"
"CUSA00302_00","CUSA00302","Tomb Raider: Definitive Edition","HP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.517386Z"
"CUSA00303_00","CUSA00303","Bound By Flame","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5215545Z"
"CUSA00304_00","CUSA00304","Trials Fusion™","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5264732Z"
"CUSA00305_00","CUSA00305","inFAMOUS™ Second Son","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.5307015Z"
"CUSA00307_00","CUSA00307","Backgammon Blitz","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5355864Z"
"CUSA00309_00","CUSA00309","inFAMOUS Second Son™","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.5403746Z"
"CUSA00310_00","CUSA00310","EA SPORTS™ UFC® DEMO","EP","gd",0,0,"N/A","2020-11-01T14:25:43.5444641Z"
"CUSA00313_00","CUSA00313","Secret Ponchos","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5493925Z"
"CUSA00314_00","CUSA00314","Wolfenstein®: The New Order","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5535068Z"
"CUSA00315_00","CUSA00315","The Swapper","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5584566Z"
"CUSA00316_00","CUSA00316","Wolfenstein™: The New Order™","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5625412Z"
"CUSA00317_00","CUSA00317","Tomb Raider: Definitive Edition","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5674113Z"
"CUSA00318_00","CUSA00318","MotoGP™14","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5715348Z"
"CUSA00319_00","CUSA00319","Guacamelee! Super Turbo Championship Edition","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5763852Z"
"CUSA00320_00","CUSA00320","Wolfenstein®: The New Order","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5805079Z"
"CUSA00321_00","CUSA00321","Wolfenstein®: The New Order","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5852899Z"
"CUSA00322_00","CUSA00322","EA SPORTS™ UFC® DEMO","UP","gd",0,0,"N/A","2020-11-01T14:25:43.5894377Z"
"CUSA00323_00","CUSA00323","Titan Attacks!","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.5942986Z"
"CUSA00324_00","CUSA00324","Mercenary Kings","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.5984248Z"
"CUSA00325_00","CUSA00325","Outlast","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6032445Z"
"CUSA00326_00","CUSA00326","Oddworld: New 'n' Tasty","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6073717Z"
"CUSA00327_00","CUSA00327","Don't Starve: Console Edition","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6121905Z"
"CUSA00328_00","CUSA00328","Pure Pool™","UP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.6163301Z"
"CUSA00329_00","CUSA00329","Oddworld: New 'n' Tasty","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.621316Z"
"CUSA00330_00","CUSA00330","Killzone™ Shadow Fall Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6256499Z"
"CUSA00332_00","CUSA00332","Pure Pool™","EP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.6306153Z"
"CUSA00333_00","CUSA00333","Puddle","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.634777Z"
"CUSA00334_00","CUSA00334","TV 2 Sumo","EP","gde",0,0,"NOT_COMPATIBLE","2020-11-01T14:25:43.6398086Z"
"CUSA00335_00","CUSA00335","Titan Attacks!","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6447279Z"
"CUSA00336_00","CUSA00336","Ultratron","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6489094Z"
"CUSA00337_00","CUSA00337","Killzone™ Shadow Fall Soundtrack","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6538058Z"
"CUSA00338_00","CUSA00338","ドリームクラブ　ホストガールオンステージ","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6580864Z"
"CUSA00339_00","CUSA00339","Child of Light","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6629731Z"
"CUSA00340_00","CUSA00340","KNACK","JP","gd",0,0,"N/A","2020-11-01T14:25:43.6671145Z"
"CUSA00341_00","CUSA00341","Uncharted 4: A Thief’s End™","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.6718191Z"
"CUSA00342_00","CUSA00342","Murdered: Soul Suspect","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6758872Z"
"CUSA00343_00","CUSA00343","Murdered: Soul Suspect","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6805704Z"
"CUSA00344_00","CUSA00344","The LEGO® Movie - Videogame DEMO","UP","gd",0,0,"N/A","2020-11-01T14:25:43.6849448Z"
"CUSA00345_00","CUSA00345","Evolve","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.6897338Z"
"CUSA00346_00","CUSA00346","The LEGO® Movie - Videogame DEMO","EP","gd",0,0,"N/A","2020-11-01T14:25:43.6938364Z"
"CUSA00347_00","CUSA00347","Switch Galaxy Ultra","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.698628Z"
"CUSA00348_00","CUSA00348","LEGO® The Hobbit™","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7027413Z"
"CUSA00349_00","CUSA00349","LEGO® The Hobbit™ DEMO","UP","gd",0,0,"N/A","2020-11-01T14:25:43.7074852Z"
"CUSA00352_00","CUSA00352","Murdered: Soul Suspect","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7115931Z"
"CUSA00354_00","CUSA00354","PlayMemories Online","HA","gde",0,0,"N/A","2020-11-01T14:25:43.7163283Z"
"CUSA00355_00","CUSA00355","LEGO® The Hobbit™","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7204047Z"
"CUSA00356_00","CUSA00356","PsychoBreak","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7252625Z"
"CUSA00357_00","CUSA00357","The Crew™","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7294188Z"
"CUSA00358_00","CUSA00358","PLAYER","EP","gde",0,0,"N/A","2020-11-01T14:25:43.734168Z"
"CUSA00359_00","CUSA00359","Until Dawn™","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7382946Z"
"CUSA00360_00","CUSA00360","LEGO® The Hobbit™ DEMO","EP","gd",0,0,"N/A","2020-11-01T14:25:43.7431197Z"
"CUSA00361_00","CUSA00361","Tour de France 2014","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7472789Z"
"CUSA00362_00","CUSA00362","Alien: Isolation™","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7520046Z"
"CUSA00363_00","CUSA00363","Alien: Isolation™","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7561812Z"
"CUSA00364_00","CUSA00364","信長の野望 Online ～天楼の章～","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.7609223Z"
"CUSA00365_00","CUSA00365","DYNASTY WARRIORS 8: Xtreme Legends Complete Edition","EP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.7657271Z"
"CUSA00367_00","CUSA00367","Tour de France 2014","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.769794Z"
"CUSA00368_00","CUSA00368","Hotline Miami 2: Wrong Number","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7745885Z"
"CUSA00369_00","CUSA00369","Lords of the Fallen","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.778672Z"
"CUSA00371_00","CUSA00371","Hotline Miami 2: Wrong Number","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7834618Z"
"CUSA00372_00","CUSA00372","Headset Companion","UP","gde",0,0,"N/A","2020-11-01T14:25:43.7875383Z"
"CUSA00373_00","CUSA00373","Thief","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.7924916Z"
"CUSA00375_00","CUSA00375","The Evil Within","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.796876Z"
"CUSA00376_00","CUSA00376","Infinity","EP","gde",0,1,"N/A","2020-11-01T14:25:43.8018487Z"
"CUSA00377_00","CUSA00377","Lords of the Fallen","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8060506Z"
"CUSA00378_00","CUSA00378","Sniper Elite 3","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8108598Z"
"CUSA00379_00","CUSA00379","RESOGUN™","UP","gd",0,0,"N/A","2020-11-01T14:25:43.8149492Z"
"CUSA00380_00","CUSA00380","Evolve","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.81968Z"
"CUSA00381_00","CUSA00381","RESOGUN™","EP","gd",0,0,"N/A","2020-11-01T14:25:43.8238239Z"
"CUSA00382_00","CUSA00382","FEZ","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8285955Z"
"CUSA00383_00","CUSA00383","FEZ","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.832722Z"
"CUSA00384_00","CUSA00384","Velocity®2X","UP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.8374949Z"
"CUSA00385_00","CUSA00385","Child of Light","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8416725Z"
"CUSA00386_00","CUSA00386","ニコリのパズル4 数独","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8465149Z"
"CUSA00387_00","CUSA00387","鬼斬（おにぎり）","JP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.8506051Z"
"CUSA00388_00","CUSA00388","Arcade Archives Nekketsu Koha Kunio-kun","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8554442Z"
"CUSA00389_00","CUSA00389","アーケードアーカイブス　シティコネクション","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.860231Z"
"CUSA00390_00","CUSA00390","Arcade Archives CRAZY CLIMBER","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8643981Z"
"CUSA00391_00","CUSA00391","Arcade Archives DOUBLE DRAGON","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8691635Z"
"CUSA00392_00","CUSA00392","Arcade Archives Ninja-Kid","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8733677Z"
"CUSA00393_00","CUSA00393","FINAL FANTASY XIV: A Realm Reborn (Beta Version)","JP","gd",0,0,"N/A","2020-11-01T14:25:43.8781526Z"
"CUSA00394_00","CUSA00394","The Amazing Spider-Man 2™","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8822121Z"
"CUSA00397_00","CUSA00397","DYNASTY WARRIORS 8: Xtreme Legends Complete Edition","UP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.8869777Z"
"CUSA00398_00","CUSA00398","That Trivia Game","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.8910719Z"
"CUSA00399_00","CUSA00399","Hulu","JA","gde",0,1,"NOT_COMPATIBLE","2020-11-01T14:25:43.8958526Z"
"CUSA00400_00","CUSA00400","Flower","HP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.9000029Z"
"CUSA00401_00","CUSA00401","KickBeat Special Edition","EP","gd",0,0,"BOOTABLE","2020-11-01T14:25:43.9048234Z"
"CUSA00402_00","CUSA00402","Crimsonland","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.9089162Z"
"CUSA00403_00","CUSA00403","CastleStorm - Definitive Edition","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.9137316Z"
"CUSA00404_00","CUSA00404","Mercenary Kings","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:43.9178318Z"
"CUSA00405_00","CUSA00405","Tetris® Ultimate","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.9227348Z"
"CUSA00406_00","CUSA00406","NAtURAL DOCtRINE","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.9268311Z"
"CUSA00407_00","CUSA00407","とってもE麻雀ぷらす体験版","JP","gd",0,0,"N/A","2020-11-01T14:25:43.9316075Z"
"CUSA00408_00","CUSA00408","Don't Starve: Console Edition","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.9356898Z"
"CUSA00409_00","CUSA00409","Outlast","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:43.9406153Z"
"CUSA00410_00","CUSA00410","Contrast","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.5869093Z"
"CUSA00411_00","CUSA00411","Grand Theft Auto V","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.5963275Z"
"CUSA00416_00","CUSA00416","Assassin's Creed® Freedom Cry","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.601379Z"
"CUSA00418_00","CUSA00418","AirMech Arena","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6058944Z"
"CUSA00419_00","CUSA00419","Grand Theft Auto V","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6104466Z"
"CUSA00420_00","CUSA00420","IGN","HP","gde",0,0,"NOT_COMPATIBLE","2020-11-01T14:25:47.6172793Z"
"CUSA00421_00","CUSA00421","deep down","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6220617Z"
"CUSA00422_00","CUSA00422","Toy Soldiers War Chest","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6272731Z"
"CUSA00423_00","CUSA00423","PlayMemories Online","EP","gde",0,0,"N/A","2020-11-01T14:25:47.6318401Z"
"CUSA00424_00","CUSA00424","Foul Play","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6370903Z"
"CUSA00425_00","CUSA00425","Puddle","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6423389Z"
"CUSA00426_00","CUSA00426","Crimsonland","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:47.6478509Z"
"CUSA00428_00","CUSA00428","Toy Soldiers War Chest","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6528584Z"
"CUSA00429_00","CUSA00429","WWE","UT","gde",0,0,"COMPATIBLE","2020-11-01T14:25:47.6578434Z"
"CUSA00431_00","CUSA00431","龍が如く 維新！ 体験版","JP","gd",0,0,"N/A","2020-11-01T14:25:47.662548Z"
"CUSA00432_00","CUSA00432","Evolve","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6676824Z"
"CUSA00433_00","CUSA00433","Diablo III: Reaper of Souls – Ultimate Evil Edition","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:47.6724037Z"
"CUSA00434_00","CUSA00434","Diablo III: Reaper of Souls – Ultimate Evil Edition","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:47.6779767Z"
"CUSA00435_00","CUSA00435","Assassin's Creed® Freedom Cry","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6830697Z"
"CUSA00437_00","CUSA00437","Ultratron","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6878929Z"
"CUSA00438_00","CUSA00438","FINAL FANTASY XIV: A Realm Reborn (Beta Version)","UP","gd",0,0,"N/A","2020-11-01T14:25:47.6933346Z"
"CUSA00439_00","CUSA00439","Tetris® Ultimate","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.6979881Z"
"CUSA00441_00","CUSA00441","Assassin's Creed® Freedom Cry","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7033181Z"
"CUSA00442_00","CUSA00442","torne™ PlayStation®4","JA","gde",0,0,"N/A","2020-11-01T14:25:47.7078415Z"
"CUSA00443_00","CUSA00443","CastleStorm - Definitive Edition","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7135194Z"
"CUSA00444_00","CUSA00444","KickBeat Special Edition","UP","gd",0,0,"BOOTABLE","2020-11-01T14:25:47.7180787Z"
"CUSA00446_00","CUSA00446","Super Exploding Zoo!","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7234274Z"
"CUSA00448_00","CUSA00448","NHL.TV","UT","gde",0,1,"NOT_COMPATIBLE","2020-11-01T14:25:47.7278815Z"
"CUSA00449_00","CUSA00449","Skai","EP","gde",0,0,"N/A","2020-11-01T14:25:47.7327658Z"
"CUSA00451_00","CUSA00451","Putty Squad","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7371742Z"
"CUSA00452_00","CUSA00452","Putty Squad","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7421869Z"
"CUSA00453_00","CUSA00453","Plants vs Zombies Garden Warfare","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7464142Z"
"CUSA00454_00","CUSA00454","Multiplayer.it","EP","gde",0,0,"N/A","2020-11-01T14:25:47.751232Z"
"CUSA00455_00","CUSA00455","FINAL FANTASY XIV: A Realm Reborn (Beta Version)","EP","gd",0,0,"N/A","2020-11-01T14:25:47.7554341Z"
"CUSA00456_00","CUSA00456","Air Conflicts: Vietnam - Ultimate Edition","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7602446Z"
"CUSA00458_00","CUSA00458","CounterSpy™","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7644231Z"
"CUSA00459_00","CUSA00459","Bound By Flame","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7692126Z"
"CUSA00460_00","CUSA00460","Sherlock Holmes: Crimes and Punishments","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7735331Z"
"CUSA00461_00","CUSA00461","King Oddball","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:47.7783179Z"
"CUSA00462_00","CUSA00462","Far Cry® 4","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7826327Z"
"CUSA00463_00","CUSA00463","AirMech Arena","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.78737Z"
"CUSA00464_00","CUSA00464","Final Horizon","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.792551Z"
"CUSA00465_00","CUSA00465","CounterSpy™","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.7973552Z"
"CUSA00466_00","CUSA00466","TowerFall Ascension","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8021898Z"
"CUSA00467_00","CUSA00467","PlayStation™Now Beta","IP","gdl",0,0,"N/A","2020-11-01T14:25:47.8064792Z"
"CUSA00468_00","CUSA00468","Headset Companion","EP","gde",0,0,"N/A","2020-11-01T14:25:47.8113426Z"
"CUSA00469_00","CUSA00469","Sherlock Holmes: Crimes and Punishments","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.815491Z"
"CUSA00470_00","CUSA00470","Journey","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8202866Z"
"CUSA00471_00","CUSA00471","forma.8","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:47.8244925Z"
"CUSA00472_00","CUSA00472","TRANSFORMERS: Rise of the Dark Spark","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8292851Z"
"CUSA00473_00","CUSA00473","LittleBigPlanet™3 (US)","UP","gd",0,0,"BOOTABLE","2020-11-01T14:25:47.8333625Z"
"CUSA00474_00","CUSA00474","PlayStation™Now Beta","IP","gdl",0,0,"N/A","2020-11-01T14:25:47.8380551Z"
"CUSA00475_00","CUSA00475","AKIBA'S TRIP 2","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8421491Z"
"CUSA00476_00","CUSA00476","Assassin's Creed® Unity","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8468435Z"
"CUSA00477_00","CUSA00477","Far Cry® 4","JP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8509487Z"
"CUSA00478_00","CUSA00478","Valiant Hearts: The Great War","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8557206Z"
"CUSA00479_00","CUSA00479","Valiant Hearts: The Great War","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8599155Z"
"CUSA00480_00","CUSA00480","HELLDIVERS™","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:47.8646416Z"
"CUSA00481_00","CUSA00481","King Oddball","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:25:47.868723Z"
"CUSA00482_00","CUSA00482","Dead Nation™ -黙示録-","JP","gd",0,0,"BOOTABLE","2020-11-01T14:25:47.8735235Z"
"CUSA00484_00","CUSA00484","Sportsfriends","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8776006Z"
"CUSA00485_00","CUSA00485","Plants vs Zombies Garden Warfare","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:25:47.8823479Z"
